"subject","session","window_iter","window_length","window_start","x","y","letter_loc","face_dir","choose_onset","choose_rt_time","choose_reactiontime","num_moves","num_turns","num_north","num_south","num_west","num_east","mean_reactiontime","sd_reactiontime"
"76","2","5","36000","158513","-5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 2 2 2 2","0 3.75 3.75 3.75 3.75 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2 -2","L G G H H Q Q Q T T U U R R","N N E E S S E S S E E N N E","160122 162402 165361 167468 169481 171520 175933 177773 180866 183852 185839 188812 191185 194184","160697 162705 165737 167695 169753 172073 176080 179087 181156 184067 186261 189466 191478 194521","575 303 376 227 272 553 147 1314 290 215 422 654 293 337","6","8","4","4","0","6","427","294.340723547493"
"76","2","6","36000","193073","2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 2 -1","-2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6 6 6 6","R S S M M O M M E E D C","E E N N W E E N N W W W","194184 196224 198784 200583 203863 205943 212595 218994 221008 224180 226274 228767","194521 196554 198863 201498 204236 206949 213210 219289 221307 224581 226639 229710","337 330 79 915 373 1006 615 295 299 401 365 943","7","5","4","0","4","4","496.5","301.040468436328"
"76","2","7","36000","227633","-1 -1 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5","6 6 3 6 6 6 6 3.75 3.75 3.75 3.75 0 0","C C I C C B B H H G G L L","W S E N W W S S W W S E N","228767 231513 233659 238072 242498 244538 246231 248577 250910 253323 255723 257736 262562","229710 231878 234141 238557 242766 245129 246857 249246 251543 253929 255970 258199 263464","943 365 482 485 268 591 626 669 633 606 247 463 902","7","6","2","4","5","2","560","210.29186067622"
"76","2","8","36000","262193","-5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2 2","0 3.75 3.75 3.75 3.75 6 6 6 6 3 6 6 6 6","L G G H H B B C C I C C D D","N N E E N N E E S E N E E S","262562 265162 268255 270495 272614 274654 276734 278774 280000 282706 287439 291719 293972 296225","263464 265570 268754 270819 272940 274970 277055 279127 280877 283511 287793 292205 294589 296561","902 408 499 324 326 316 321 353 877 805 354 486 617 336","7","7","5","2","0","7","494.571428571429","217.620952853532"
"76","2","9","36000","296753","2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5","6 6 6 1.25 1.25 -0.5 1.25 1.25 -2 -2","D E E M M O M M S S","E E S S W E E S S W","298264 301864 303397 305437 310490 313569 319515 325754 328181 331300","300084 302143 303743 307032 311850 313889 319958 326459 328691 331668","1820 279 346 1595 1360 320 443 705 510 368","5","5","0","4","2","4","774.6","586.394671796318"
"76","2","10","36000","331313","2 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5","-2 -2 -2 3.75 3.75 3.75 3.75 6 6 3.75 3.75 3.75 3.75","R Q Q H H G G A A G G H H","W W N N W W N W S S E E S","333367 336153 339059 341219 345859 347965 350125 352364 356404 358604 360710 363016 365483","333813 336577 339428 342072 346241 348324 350551 353007 356887 358930 361289 363677 365877","446 424 369 853 382 359 426 643 483 326 579 661 394","7","6","3","3","5","2","488.076923076923","153.38049720573"
"76","2","11","36000","365873","-2.5 -2.5 -2.5 -2.5 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 2","3.75 3.75 6 6 6 6 6 6 6 3.75 -2 -2 -2 -2 -2","H H B B C C C B B H Q Q Q Q R","W N N E E S W W S S S E S E E","367642 370549 372695 374948 376668 378161 381267 383387 385680 388000 390026 394306 396745 399305 401772","368757 370929 373183 374970 377289 379421 381623 384579 386296 388350 390424 395044 397518 400053 402189","1115 380 488 22 621 1260 356 1192 616 350 398 738 773 748 417","6","9","2","5","3","5","631.6","348.388289125797"
"76","2","12","36000","400433","2 2 2 2 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -0.5 -0.5","-2 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -7.75","R R U U T T T X X V V V Y Y","E S S W W N W W S E N E S W","401772 404651 407104 410010 412610 415490 417570 419556 421889 424022 427528 430048 432168 434421","402189 405341 407310 410917 412894 415850 417864 420560 422253 424246 428322 430385 432451 435415","417 690 206 907 284 360 294 1004 364 224 794 337 283 994","6","8","2","4","5","3","511.285714285714","298.045022043374"
"76","2","13","36000","434993","-3.75 -3.75 -3.75 -2.5 -2.5 -2.5 -2.5 2 2 2 2 4","-7.75 -5.75 -5.75 -5.75 -5.75 -2 -2 -2 -2 3 3 4.5","V X X T T Q Q R R J J K","N N E E N N E E N N E E","438674 442513 444993 447126 449232 451459 454458 456805 459671 462084 466137 468256","438998 443212 445344 448242 449649 451794 455041 457187 460391 462865 466552 468766","324 699 351 1116 417 335 583 382 720 781 415 510","7","5","6","0","0","6","552.75","239.023819657448"
"76","2","14","28660","469553","2 2 2 2 -1 -1 -1 -1","3 3 6 6 6 6 6 6","J J D D C C C C","W N N W W S E S","475482 482068 484308 487107 489374 492560 494693 498213","476174 482606 484642 487568 490767 492931 496430 498994","692 538 334 461 1393 371 1737 781","3","5","2","2","3","1","788.375","510.647190897422"
"78","1","1","36000","205434","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5","-5.75 -5.75 -2 -2 -2 -2 -5.75 -5.75 -5.75 -2 3.75","U U R R Q Q T T T Q H","E N N W W S S E N N N","205434 210500 213300 216979 220392 223485 226338 230018 232604 236231 239550","207892 211558 214266 218678 221005 224546 227302 230407 234416 236866 240278","2458 1058 966 1699 613 1061 964 389 1812 635 728","6","5","5","2","2","2","1125.72727272727","619.65023858772"
"78","1","2","36000","239994","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5","3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75 3.75","H G G A A G L L G G H H","W W N W S S E N N E E S","244083 246150 248269 250509 253975 257762 259801 265014 267694 270827 272986 275373","244422 246455 248696 250584 256045 258023 260626 265977 268146 271244 273587 275704","339 305 427 75 2070 261 825 963 452 417 601 331","6","6","3","3","3","3","588.833333333333","526.150139881165"
"78","1","3","36000","274554","-2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75 -3.75","3.75 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -7.75","H Q T T X Z P P Z X X V","S S S W W N E S E E S E","275373 277466 281572 284825 287025 288905 291984 296517 299170 303463 305423 307756","275704 277688 282128 285308 287556 289504 292370 297465 299406 304343 305974 308028","331 222 556 483 531 599 386 948 236 880 551 272","8","4","1","5","2","4","499.583333333333","234.018436854618"
"78","1","4","36000","309114","-0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5 2 2","-7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75","Y Y V X X T U W U U","S W N N E E E W W N","311316 314395 318608 322421 324994 327260 328660 331673 337806 344192","312407 315343 318925 323215 325492 327664 329133 332123 338409 344603","1091 948 317 794 498 404 473 450 603 411","7","3","3","1","3","3","598.9","258.860086619093"
"78","1","5","36000","343674","2 2 2 5.5 5.5 5.5 5.5 5.5 8.5 8.5 8.5 8.5 8.5","-5.75 -2 -2 -2 -2 1.25 6 6 6 6 1.5 1.5 6","U R R S S M E E F F N N F","N N E E N N N E E S S N N","344192 346298 350258 352671 355551 357697 360403 363656 365723 367789 369842 373895 378268","344603 347545 350974 353304 355945 358040 360778 363940 365999 368094 370416 375084 378377","411 1247 716 633 394 343 375 284 276 305 574 1189 109","7","6","7","2","0","4","527.384615384615","346.406682590838"
"78","1","6","36000","378234","8.5 8.5 5.5 2 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5","6 6 6 6 6 6 6 6 6 3.75 3.75 3.75 3.75 6 6","F F E D C C C B B H H G G A A","N W W W W S W W S S W W N W S","378268 381894 384014 386134 389027 391227 393386 396799 398386 400332 402319 404558 406531 409118 412531","378377 382262 384366 386895 389431 391589 395033 397263 398628 400640 402772 404743 407307 409125 413199","109 368 352 761 404 362 1647 464 242 308 453 185 776 7 668","8","7","2","4","9","0","473.733333333333","391.650074623229"
"78","1","7","36000","412794","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 2","3.75 0 0 3.75 3.75 3.75 3.75 -2 -2 -2 -2 -2","G L L G G H H Q Q Q Q R","S E N N E E S S E S E E","414904 416984 422103 424169 427049 429156 431249 433328 437541 439541 444327 446714","415212 417731 422451 424396 427416 429436 431537 433681 437841 442547 444990 446799","308 747 348 227 367 280 288 353 300 3006 663 85","6","6","2","4","0","6","581","784.407477596364"
"78","1","8","36000","447354","2 2 2 2 2 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25","-2 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -2.25","R U U U U T X Z Z Z P","S S E N W W W N E N E","449260 451433 454619 457339 459539 461672 464418 467138 474897 477617 481016","449635 451904 454978 457809 459918 461811 465815 472444 475831 479245 481782","375 471 359 470 379 139 1397 5306 934 1628 766","5","6","3","2","3","3","1111.27272727273","1466.48396451575"
"78","1","9","36000","481914","-5.25 -5.25 -3.75 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5","-2.25 -5.75 -5.75 -5.75 -5.75 -2 3.75 3.75 3.75 3.75 6 6 3.75","P Z X T T Q H H G G A A G","S E E E N N N W W N W S S","485922 488109 492162 493842 495521 497494 500881 505027 507053 509173 511840 515386 517372","486396 488134 492406 494527 495698 498204 501238 505335 507386 510025 511979 515679 518265","474 25 244 685 177 710 357 308 333 852 139 293 893","8","5","4","3","3","3","422.307692307692","278.799026963685"
"78","1","10","36000","516474","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1","3.75 0 0 3.75 3.75 3.75 3.75 6 6 6 6 3 6","G L L G G H H B B C C I C","S E N N E E N N E E S E N","517372 520052 524758 526798 529731 531797 533717 535837 537637 539756 543209 546676 550955","518265 520390 525081 527065 530077 531908 534113 535862 538039 542357 544837 547033 551523","893 338 323 267 346 111 396 25 402 2601 1628 357 568","8","5","5","2","0","6","635","716.59646943032"
"78","1","11","36000","551034","-1 2 2 2 5.5 5.5 5.5 8.5 8.5 8.5 8.5 8.5 8.5","6 6 6 6 6 6 6 6 6 1.5 1.5 6 6","C D D D E E E F F N N F F","E E S E E S E E S S N N W","555448 557634 559354 561394 564594 566073 568246 571859 573739 575472 579179 582738 586791","555834 557696 559675 562830 564795 566548 570072 571977 573741 575703 579572 583288 587207","386 62 321 1436 201 475 1826 118 2 231 393 550 416","5","8","2","4","1","6","493.615384615385","536.038173152736"
"78","1","12","36000","585594","8.5 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 2","6 6 6 1.25 1.25 -0.5 1.25 1.25 -2 -2 -2","F E E M M O M M S S R","W W S S W E E S S W W","586791 588964 592270 594364 598043 601603 607575 614001 616174 619094 621334","587207 590487 592551 594614 599878 601923 608173 614473 616499 619618 623585","416 1523 281 250 1835 320 598 472 325 524 2251","6","5","0","4","5","2","799.545454545455","714.09094149644"
"78","1","13","36000","620154","2 2 2 2 3.5 2 -2.5 -3.75 -3.75 -3.75","-2 -2 -5.75 -5.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75","R R U U W U T X X V","W S S E W W W W S E","621334 625933 628026 631226 633279 639038 646371 650117 652290 654410","623585 626323 628506 631495 633380 640590 647074 650953 652639 654685","2251 390 480 269 101 1552 703 836 349 275","7","3","0","3","5","2","720.6","678.122768301499"
"78","1","14","27026","654714","-0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25","-7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75","Y Y V X Z P P Z","S W N N N E S E","657970 660556 664436 668275 670342 674608 679181 681740","658574 661153 664774 668583 670641 675059 680022 682051","604 597 338 308 299 451 841 311","6","2","3","2","1","2","468.625","196.491321146035"
"78","2","1","36000","25478","5.5 5.5 2 2 2 -1 -2.5 -2.5 -2.5 -1 -1 -1 -1","6 6 6 6 6 6 6 6 6 6 6 3 6","E E D D D C B B B C C I C","S W W S W W W S E E S E N","25478 30331 33104 35411 37517 41317 43330 45196 47209 49929 51049 53195 58008","28488 31325 33283 35769 39569 41518 44077 45493 48201 50174 51344 54076 58472","3010 994 179 358 2052 201 747 297 992 245 295 881 464","6","7","1","4","5","3","824.230769230769","836.490800292722"
"78","2","2","36000","60038","-1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5","6 6 6 3.75 3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75","C B B H H G G A A G L L G G H","W W S S W W N W S S E N N E E","62421 64501 65900 67887 69620 71713 73753 75846 79286 81325 83405 88031 90071 92777 94857","62713 64780 66188 67966 69928 71942 74038 75869 79631 81621 83661 88348 90086 93115 95410","292 279 288 79 308 229 285 23 345 296 256 317 15 338 553","8","7","3","4","5","3","260.2","135.944421416569"
"78","2","3","36000","94598","-2.5 -2.5 -2.5 -2.5 2 2 2 2 3.5 2","3.75 3.75 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75","H H Q Q R R U U W U","E S S E E S S E W W","94857 97217 99230 103150 106136 109202 111309 117348 119268 125387","95410 97465 99272 104412 106746 109520 114649 117491 119716 125757","553 248 42 1262 610 318 3340 143 448 370","6","4","0","4","2","4","733.4","975.809771989967"
"78","2","4","36000","129158","-2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25","-5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25","T X X V Y Y V X Z P P","W W S E S W N N N E S","131520 134679 137039 138999 142532 144852 149064 152877 155050 159370 164023","132094 135711 137209 139258 142887 145806 149378 153270 155386 159904 164376","574 1032 170 259 355 954 314 393 336 534 353","8","3","3","3","3","2","479.454545454545","278.151887872926"
"78","2","5","36000","163718","-5.25 -5.25 -3.75 -2.5 2 3.5 2 2 2","-2.25 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2","P Z X T U W U U R","S E E E E W W N N","164023 166089 170675 172288 177475 181607 187847 193939 196712","164376 166642 171211 176487 179081 182192 188148 194997 197054","353 553 536 4199 1606 585 301 1058 342","7","2","2","1","2","4","1059.22222222222","1250.0069777583"
"78","2","6","36000","198278","2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 8.5 8.5","-2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6 6 6 6","R S S M M O M M E E F F","E E N N W E E N N E E S","199779 201912 204911 206978 210084 212071 218083 224443 226442 229389 231695 233642","200197 202656 205226 207694 210338 212436 218648 224725 226533 229933 231876 234165","418 744 315 716 254 365 565 282 91 544 181 523","6","6","4","1","1","6","416.5","205.707426833708"
"78","2","7","36000","232838","8.5 8.5 8.5 8.5 8.5 5.5 2 2 2 2 4 2","6 1.5 1.5 6 6 6 6 6 3 3 4.5 3","F N N F F E D D J J K J","S S N N W W W S S E E W","233642 235908 239654 243187 247027 249146 251360 253973 255972 258625 261052 268104","234165 236201 240018 243504 247418 249599 251847 254250 256307 259285 261381 269020","523 293 364 317 391 453 487 277 335 660 329 916","7","5","2","4","4","2","445.416666666667","185.551001728431"
"78","2","8","36000","267398","2 2 2 2 2 2 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5","3 3 -2 -2 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75","J J R R R R Q Q T T T T","W S S E S W W S S W N E","268104 274917 277050 280583 282703 284956 287022 290049 292128 296674 298834 301727","269020 275324 277243 280913 283188 285261 287554 290339 293977 297111 300014 302004","916 407 193 330 485 305 532 290 1849 437 1180 277","4","8","1","5","4","2","600.083333333333","486.539442170806"
"78","2","9","36000","301958","-2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","-5.75 -2 3.75 3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75","T Q H H G G A A G L L G G","N N N W W N W S S E N N E","303794 306433 309313 313499 315512 317632 319752 323178 325284 327364 332497 334537 337283","304615 306649 309693 313787 315817 317937 319785 323591 325582 328097 332819 334608 337359","821 216 380 288 305 305 33 413 298 733 322 71 76","7","6","6","2","3","2","327.769230769231","232.686897584914"
"78","2","10","36000","336518","-5.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2 2 2 2 4","3.75 3.75 3.75 6 6 6 6 3 6 6 6 6 3 3 4.5","G H H B B C C I C C D D J J K","E E N N E E S E N E E S S E E","337283 339083 340909 342922 344762 346869 348029 350162 354974 359241 361427 363294 365453 368026 369906","337359 339091 341206 342990 345155 347150 348307 351034 355291 359664 361639 363733 365721 368137 370293","76 8 297 68 393 281 278 872 317 423 212 439 268 111 387","8","7","3","3","0","9","295.333333333333","209.151574109259"
"78","2","11","36000","371078","2 2 2 2 5.5 5.5 5.5 8.5 8.5 8.5 8.5","3 3 6 6 6 6 6 6 6 1.5 1.5","J J D D E E E F F N N","W N N E E S E E S S N","377025 383131 385278 388051 390184 391770 393810 396543 398410 400503 404635","377215 383554 385566 388417 390510 392090 394756 396625 398777 401182 404875","190 423 288 366 326 320 946 82 367 679 240","5","6","3","3","1","4","384.272727272727","239.009242879471"
"78","2","12","36000","405638","8.5 8.5 5.5 5.5 5.5 5.5 5.5 2 2 2 2 3.5","6 6 6 6 1.25 -2 -2 -2 -2 -5.75 -5.75 -7.75","F F E E M S S R R U U W","N W W S S S W W S S E W","408035 411928 413981 415968 418007 421580 424527 426526 429166 431006 434232 436312","408413 412231 414197 416212 418148 421909 424803 426818 429282 431533 434522 436336","378 303 216 244 141 329 276 292 116 527 290 24","7","5","1","5","5","1","261.333333333333","130.302677941736"
"78","2","13","36000","440198","2 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75 -3.75 -0.5","-5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -7.75 -7.75","U T X Z P P Z X X V Y","W W W N E S E E S E S","442018 448097 451310 452977 456216 461189 463162 467775 469441 471521 474921","442318 448720 451626 453743 457041 461445 463745 468357 469740 471638 475271","300 623 316 766 825 256 583 582 299 117 350","9","2","1","3","3","4","456.090909090909","229.542351014123"
"78","2","14","26307","474758","-0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5 2","-7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","Y Y V X X T U W U","S W N N E E E W W","474921 477601 481347 484946 487346 489666 492119 495092 501065","475271 478073 481443 485564 487906 491126 492571 495410 501298","350 472 96 618 560 1460 452 318 233","7","2","2","1","3","3","506.555555555556","392.421046553033"
"79","1","1","36000","24337","2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75","-2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75","R R Q Q T T X X V Y Y V","N W W S S W W S E S W N","24337 28110 31149 34442 36655 39722 42015 44134 46321 49974 52547 56999","25225 29404 31932 34835 36975 40265 42755 44510 46666 50526 53685 57274","888 1294 783 393 320 543 740 376 345 552 1138 275","7","5","2","4","5","1","637.25","335.490177338934"
"79","1","2","36000","58897","-3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5","-5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -2 3.75 3.75 3.75","X Z P P Z X T T Q H H G","N N E S E E E N N N W W","60825 63052 67438 72091 74930 79330 80810 82969 85262 88262 92688 94794","61235 63421 67912 73178 75254 79702 81930 83418 85552 88846 93019 95088","410 369 474 1087 324 372 1120 449 290 584 331 294","9","3","5","1","2","4","508.666666666667","290.159621692278"
"79","1","3","36000","93457","-5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1","3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75 3.75 6 6 6","G G L L G A A G G H H B B C","W S E N N W S S E E N N E E","94794 96928 99101 103780 106660 109699 113485 116205 118245 120365 122431 124577 126550 128657","95088 97279 99359 104904 106994 110037 114459 116434 118586 120592 122826 124734 126909 130370","294 351 258 1124 334 338 974 229 341 227 395 157 359 1713","8","6","4","3","2","5","506.714285714286","445.800650268951"
"79","1","4","36000","128017","-1 -1 -1 -1 -1 2 2 2 5.5 5.5 5.5 8.5 8.5 8.5","6 6 3 6 6 6 6 6 6 6 6 6 6 1.5","C C I C C D D D E E E F F N","E S E N E E S E E S E E S S","128657 131283 135163 140295 145228 147401 149321 151401 153760 155213 157346 159373 161253 163452","130370 133284 136318 141251 145582 147645 149655 151946 153905 155597 157554 159443 161672 163744","1713 2001 1155 956 354 244 334 545 145 384 208 70 419 292","7","7","1","5","0","8","630","601.321237583732"
"79","1","5","36000","162577","8.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5 3.5 5.5","1.5 1.5 6 6 6 6 1.25 1.25 -0.5 1.25","N N F F E E M M O M","S N N W W S S W E E","163452 167252 170918 174638 176784 178810 180903 184636 186716 192675","163744 167700 171089 175005 176992 179067 181160 184968 186999 193335","292 448 171 367 208 257 257 332 283 660","6","4","2","3","3","2","327.5","140.874451591164"
"79","1","6","36000","197137","5.5 5.5 5.5 2 2 2 2 4 2 2","1.25 -2 -2 -2 -2 3 3 4.5 3 3","M S S R R J J K J J","S S W W N N E E W S","199181 201354 204300 206860 210446 212713 216339 218432 225458 231884","199610 201657 205111 208071 210898 213035 216675 218709 225941 232246","429 303 811 1211 452 322 336 277 483 362","5","5","2","3","3","2","498.6","293.639688507304"
"79","1","7","36000","231697","2 2 2 2 2 2 2 2 3.5 2 -2.5 -2.5","3 -2 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75 -5.75 -5.75","J R R R R R U U W U T T","S S E S W S S E W W W N","231884 233990 237603 239749 241802 243735 245748 248655 250948 256907 263879 266879","232246 234221 237940 239989 241918 243993 245901 249129 251197 258065 264237 267281","362 231 337 240 116 258 153 474 249 1158 358 402","5","7","1","5","4","2","361.5","271.062723368596"
"79","1","8","36000","266257","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -5.25","-5.75 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75","T Q Q Q T T X X V V X X X X Z","N N E S S W W S E N N E S W N","266879 269025 271852 274011 276091 278997 281051 282930 285170 288610 291303 293262 296595 298902 300941","267281 269139 272194 274282 276244 279296 281559 283358 285295 289547 291449 293579 297087 299122 301103","402 114 342 271 153 299 508 428 125 937 146 317 492 220 162","6","9","5","4","3","3","327.733333333333","213.814494586401"
"79","1","9","36000","300817","-5.25 -5.25 -5.25 -5.25 -3.75 -3.75 -3.75 -2.5 -2.5 -2.5 -2.5 2 2 2","-5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -2 -2 -2 -2 3","Z P P Z X X X T T Q Q R R J","N E S E E S E E N N E E N N","300941 303608 308260 310727 315060 317419 320445 322739 324085 326071 329058 331204 333977 336057","301103 304086 308980 310978 316313 318634 320925 323042 324231 326350 329385 331467 334304 336128","162 478 720 251 1253 1215 480 303 146 279 327 263 327 71","8","6","5","2","0","7","448.214285714286","369.953464552051"
"79","1","10","36000","335377","2 2 2 -1 -1 -1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5","3 6 6 6 6 3 6 6 6 6 3.75 3.75 3.75 3.75 0","J D D C C I C C B B H H G G L","N N W W S E N W W S S W W S E","336057 339443 342243 344429 346535 348855 353028 357481 359600 361027 363253 365200 367293 369319 371186","336128 339728 342593 344693 347036 349046 353499 357784 359884 361503 363485 365476 367476 369368 371256","71 285 350 264 501 191 471 303 284 476 232 276 183 49 70","9","6","3","4","6","2","267.066666666667","143.364404162792"
"79","1","11","36000","369937","-5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 -1","0 0 3.75 6 6 3.75 3.75 3.75 3.75 6 6 6 6","L L G A A G G H H B B C C","E N N W S S E E N N E E S","371186 375665 379811 382771 386477 388943 390916 392970 394929 396969 398849 400822 401902","371256 378063 380055 383031 387190 389107 391189 393089 395219 397034 399076 400987 404165","70 2398 244 260 713 164 273 119 290 65 227 165 2263","7","6","4","3","1","5","557.769230769231","803.650955934452"
"79","1","12","36000","404497","-1 2 2 2 2 4 2 2 2 2 2 2","6 6 6 3 3 4.5 3 3 3 3 6 6","C D D J J K J J J J D D","E E S S E E W S E N N E","406048 407981 410247 412260 414780 416913 423739 430191 432298 435391 437484 440243","406164 408565 410508 412424 415095 416988 424245 430546 433580 435661 437734 440621","116 584 261 164 315 75 506 355 1282 270 250 378","5","7","2","3","1","6","379.666666666667","320.2962643705"
"79","1","13","36000","439057","2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 5.5","6 6 6 1.25 1.25 -0.5 1.25 1.25 1.25 1.25 6","D E E M M O M M M M E","E E S S W E E S W N N","440243 442430 443816 445896 450869 453415 459494 465627 467800 470426 472439","440621 442508 444143 447382 451665 453816 459781 465963 468680 470690 472632","378 78 327 1486 796 401 287 336 880 264 193","5","6","2","3","2","4","493.272727272727","407.261854562661"
"79","1","14","29485","473617","5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5","6 6 6 1.5 1.5 6 6 6 6 1.25 -2","E F F N N F F E E M S","E E S S N N W W S S S","475546 477652 479638 481878 485971 489557 493330 495476 497516 499622 503102","475836 477824 480099 482462 486342 489783 493696 495695 497785 499626 503413","290 172 461 584 371 226 366 219 269 4 311","6","5","2","5","2","2","297.545454545455","152.684880480265"
"79","5","1","36000","58505","2 2 2 2 2 2 3.5 2 2 2 2","6 6 3 -2 -5.75 -5.75 -7.75 -5.75 -5.75 -2 -2","D D J R U U W U U R R","W S S S S E W W N N E","58505 62958 64998 67584 71197 74223 76277 82062 88688 90728 93688","60713 63220 65237 67824 71472 74462 76359 82868 88974 90936 93959","2208 262 239 240 275 239 82 806 286 208 271","7","4","2","4","3","2","465.090909090909","605.543632539465"
"79","5","2","36000","93065","2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 8.5 8.5","-2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6 6 6 6","R S S M M O M M E E F F","E E N N W E E N N E E S","93688 95714 98234 100393 103086 105433 111352 117551 119591 122724 124830 126910","93959 95947 98618 100673 103689 105672 111710 117845 119812 123013 125099 127341","271 233 384 280 603 239 358 294 221 289 269 431","6","6","4","1","1","6","322.666666666667","108.725955196233"
"79","5","3","36000","127625","8.5 8.5 8.5 8.5 5.5 2 2 2 2 4 2","1.5 1.5 6 6 6 6 6 3 3 4.5 3","N N F F E D D J J K J","S N N W W W S S E E W","129110 132736 136295 140028 142228 144241 146467 148467 150854 152920 159906","129231 133082 136484 140449 142427 144292 146689 148508 151099 153160 160298","121 346 189 421 199 51 222 41 245 240 392","7","4","2","3","4","2","224.272727272727","125.894472403748"
